Page location,Page title,Total users,Views,Sessions,url_path
https://otc-cta.gc.ca/eng/accessible-transportation-persons-disabilities-regulations?lid=eo9sxlcafocu,Accessible Transportation for Persons with Disabilities Regulations | Canadian Transportation Agency,38.0,38.0,38.0,/accessible-transportation-persons-disabilities-regulations
https://otc-cta.gc.ca/eng/strategic-framework-2021-2024-proud-our-history-ready-future,"Strategic Framework 2021-2025 – Proud of our history, ready for the future | Canadian Transportation Agency",37.0,41.0,37.0,/strategic-framework-2021-2024-proud-our-history-ready-future
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwdGRzaAOFm9JjbGNrA4WbkmV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAhjYWxsc2l0ZQIyNQABHl2EMi0SM51J2kUKExqyVjgnDwCkzT4yvUfVRTrqU5CGn8JtPsv07jh61mgp_aem_U4jcAotn7FMm-TFL1AdgmQ,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,36.0,45.0,43.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/consultation/consultation-cost-capital-rates,Consultation on Cost of Capital Rates | Canadian Transportation Agency,35.0,168.0,155.0,/consultation/consultation-cost-capital-rates
https://otc-cta.gc.ca/eng/content/canadian-transportation-agency-issues-administrative-monetary-penalty-westjet-violations,The Canadian Transportation Agency issues administrative monetary penalty to WestJet for violations of the Accessible Transportation for Persons with Disabilities Regulations | Canadian Transportation Agency,35.0,51.0,49.0,/content/canadian-transportation-agency-issues-administrative-monetary-penalty-westjet-violations
https://otc-cta.gc.ca/eng/rail-transportation-guides?page=2,Rail transportation guides | Canadian Transportation Agency,35.0,38.0,37.0,/rail-transportation-guides
https://otc-cta.gc.ca/eng/speeches?page=4,Speeches and articles | Canadian Transportation Agency,34.0,38.0,34.0,/speeches
https://otc-cta.gc.ca/eng/2015-coasting-trade-guidelines,Access denied | Canadian Transportation Agency,33.0,44.0,36.0,/2015-coasting-trade-guidelines
https://otc-cta.gc.ca/eng/air-transportation-guides?page=3,Air transportation guides | Canadian Transportation Agency,33.0,42.0,41.0,/air-transportation-guides
https://otc-cta.gc.ca/eng/certificates-fitness-federally-regulated-railways,Certificates of Fitness for federally-regulated railways | Canadian Transportation Agency,33.0,38.0,36.0,/certificates-fitness-federally-regulated-railways
https://otc-cta.gc.ca/eng/speeches?page=3,Speeches and articles | Canadian Transportation Agency,33.0,34.0,33.0,/speeches
https://otc-cta.gc.ca/eng/consultation/regulated-interswitching-proposed-changes-rate-setting-and-billing,Regulated Interswitching: Proposed Changes To Rate-Setting And Billing | Canadian Transportation Agency,32.0,68.0,49.0,/consultation/regulated-interswitching-proposed-changes-rate-setting-and-billing
https://otc-cta.gc.ca/eng/publications?page=7,Publications | Canadian Transportation Agency,31.0,32.0,31.0,/publications
https://otc-cta.gc.ca/eng/accessible-transportation-persons-disabilities-regulations?lid=0ivbvx3135xe,Accessible Transportation for Persons with Disabilities Regulations | Canadian Transportation Agency,30.0,30.0,30.0,/accessible-transportation-persons-disabilities-regulations
https://otc-cta.gc.ca/eng/content/westjet-penalized-violations-appr-and-atpdr,WestJet penalized for violations of the APPR and ATPDR | Canadian Transportation Agency,30.0,35.0,32.0,/content/westjet-penalized-violations-appr-and-atpdr
https://otc-cta.gc.ca/eng/publication/domestic-tariff-provisions-aircraft-29-passenger-seats,Access denied | Canadian Transportation Agency,30.0,39.0,32.0,/publication/domestic-tariff-provisions-aircraft-29-passenger-seats
https://otc-cta.gc.ca/eng/publications?page=5,Publications | Canadian Transportation Agency,30.0,32.0,30.0,/publications
https://otc-cta.gc.ca/eng/tips-ensure-airline-boards-you-your-flight,Access denied | Canadian Transportation Agency,30.0,30.0,30.0,/tips-ensure-airline-boards-you-your-flight
https://otc-cta.gc.ca/eng/content/national-accessability-week-message-chair-2026,National AccessAbility Week – Message from the Chair | Canadian Transportation Agency,29.0,34.0,31.0,/content/national-accessability-week-message-chair-2026
https://otc-cta.gc.ca/eng/enforcement-action/flair-airlines-ltd-25,Flair Airlines Ltd. | Canadian Transportation Agency,29.0,37.0,31.0,/enforcement-action/flair-airlines-ltd-25
https://otc-cta.gc.ca/eng/enforcement-news?page=1,Enforcement news | Canadian Transportation Agency,29.0,40.0,34.0,/enforcement-news
https://otc-cta.gc.ca/eng/publication/tariff-requirements-under-air-transport-agreements,Access denied | Canadian Transportation Agency,29.0,29.0,29.0,/publication/tariff-requirements-under-air-transport-agreements
https://otc-cta.gc.ca/eng/publications?page=14,Publications | Canadian Transportation Agency,29.0,29.0,29.0,/publications
https://otc-cta.gc.ca/eng/speeches?page=2,Speeches and articles | Canadian Transportation Agency,29.0,29.0,29.0,/speeches
https://otc-cta.gc.ca/eng/publications?page=2,Publications | Canadian Transportation Agency,28.0,28.0,28.0,/publications
https://otc-cta.gc.ca/eng/accessible-transportation-persons-disabilities-regulations?lid=snbqlxym6lub,Accessible Transportation for Persons with Disabilities Regulations | Canadian Transportation Agency,27.0,27.0,27.0,/accessible-transportation-persons-disabilities-regulations
https://otc-cta.gc.ca/eng/home/login?action=userlogin&,Canadian Transportation Agency | Canadian Transportation Agency,27.0,43.0,41.0,/home/login
https://otc-cta.gc.ca/eng/rail-transportation-news?page=1,Rail transportation news | Canadian Transportation Agency,27.0,30.0,27.0,/rail-transportation-news
https://otc-cta.gc.ca/eng/home/login?action=userlogin&wbdisable=false,Canadian Transportation Agency | Canadian Transportation Agency,26.0,28.0,26.0,/home/login
https://otc-cta.gc.ca/eng/notices-rail-line-discontinuance?order=field_from_nd&sort=asc,Notices of rail line discontinuance | Canadian Transportation Agency,26.0,26.0,27.0,/notices-rail-line-discontinuance
https://otc-cta.gc.ca/eng/publication/departmental-results-report-2016-2017,Access denied | Canadian Transportation Agency,26.0,26.0,26.0,/publication/departmental-results-report-2016-2017
https://otc-cta.gc.ca/eng/accessible-transportation-persons-disabilities-regulations?lid=n7kzh1rl15na,Accessible Transportation for Persons with Disabilities Regulations | Canadian Transportation Agency,25.0,28.0,28.0,/accessible-transportation-persons-disabilities-regulations
https://otc-cta.gc.ca/eng/consultation/consultation-guide-applying-approval-construct-a-railway-line-and-indigenous-engagement,Consultation on the Guide on Applying for Approval to Construct a Railway Line and Indigenous Engagement Framework for Railway Line Construction | Canadian Transportation Agency,25.0,32.0,30.0,/consultation/consultation-guide-applying-approval-construct-a-railway-line-and-indigenous-engagement
https://otc-cta.gc.ca/eng/publication/annual-report-administration-access-information-act-2020-2021,Annual Report on the Administration of the Access to Information Act for 2020-2021 | Canadian Transportation Agency,25.0,27.0,26.0,/publication/annual-report-administration-access-information-act-2020-2021
https://otc-cta.gc.ca/eng/publication/departmental-performance-report-2013-2014,Access denied | Canadian Transportation Agency,25.0,25.0,25.0,/publication/departmental-performance-report-2013-2014
https://otc-cta.gc.ca/eng/publication/quarterly-financial-report-quarter-ended-september-30-2014,Access denied | Canadian Transportation Agency,25.0,25.0,25.0,/publication/quarterly-financial-report-quarter-ended-september-30-2014
https://otc-cta.gc.ca/eng/publication/quarterly-financial-report-quarter-ended-september-30-2025,"Quarterly Financial Report for the quarter ended September 30, 2025 | Canadian Transportation Agency",25.0,30.0,29.0,/publication/quarterly-financial-report-quarter-ended-september-30-2025
https://otc-cta.gc.ca/eng/reports-accessibility-federal-transportation-network,Access denied | Canadian Transportation Agency,25.0,24.0,26.0,/reports-accessibility-federal-transportation-network
https://otc-cta.gc.ca/eng/content/notice-industry-determination-a-2026-31,Notice to Industry - Determination A-2026-31 | Canadian Transportation Agency,24.0,26.0,27.0,/content/notice-industry-determination-a-2026-31
https://otc-cta.gc.ca/eng/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd?fbclid=IwdGRzaAOAPAdjbGNrA4A8AmV4dG4DYWVtAjExAHNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHp1VlAUoMxcH0e_dtyqs97X2VNMrhSE1MWvYKldgHxBZ2v3ZWRf48wLnh8ML_aem_DKXTgtcWFn9KadAdkXWtQw,Bakers Narrows Lodge (Bakers Narrows Air Service Ltd.) | Canadian Transportation Agency,24.0,27.0,26.0,/enforcement-action/bakers-narrows-lodge-bakers-narrows-air-service-ltd
https://otc-cta.gc.ca/eng/publications?page=8,Publications | Canadian Transportation Agency,24.0,24.0,25.0,/publications
https://otc-cta.gc.ca/eng/accessible-transportation-persons-disabilities-regulations?lid=39hvsooyftvv,Accessible Transportation for Persons with Disabilities Regulations | Canadian Transportation Agency,23.0,24.0,25.0,/accessible-transportation-persons-disabilities-regulations
https://otc-cta.gc.ca/eng/accessible-transportation-persons-disabilities-regulations?lid=d9dxntmrz3fs,Accessible Transportation for Persons with Disabilities Regulations | Canadian Transportation Agency,23.0,23.0,23.0,/accessible-transportation-persons-disabilities-regulations
https://otc-cta.gc.ca/eng/enforcement-action/virgin-atlantic-airlines-limited,Access denied | Canadian Transportation Agency,23.0,23.0,23.0,/enforcement-action/virgin-atlantic-airlines-limited
https://otc-cta.gc.ca/eng/notices-rail-line-discontinuance?order=field_to_nd&sort=desc,Notices of rail line discontinuance | Canadian Transportation Agency,23.0,23.0,23.0,/notices-rail-line-discontinuance
https://otc-cta.gc.ca/eng/publication/future-oriented-financial-statements-years-ending-march-31-2012-and-march-31-2013,Access denied | Canadian Transportation Agency,23.0,23.0,23.0,/publication/future-oriented-financial-statements-years-ending-march-31-2012-and-march-31-2013
https://otc-cta.gc.ca/eng/publication/future-oriented-statement-operations-years-ending-march-31-2026-and-march-31-2027,"Future-Oriented Statement of Operations - For the years ending March 31, 2026 and March 31, 2027 | Canadian Transportation Agency",23.0,45.0,32.0,/publication/future-oriented-statement-operations-years-ending-march-31-2026-and-march-31-2027
https://otc-cta.gc.ca/eng/enforcement-action/amex-canada-inc,Access denied | Canadian Transportation Agency,22.0,21.0,22.0,/enforcement-action/amex-canada-inc
https://otc-cta.gc.ca/eng/publication/financial-statements-period-ended-march-31-2016,Access denied | Canadian Transportation Agency,21.0,20.0,21.0,/publication/financial-statements-period-ended-march-31-2016
https://otc-cta.gc.ca/eng/publication/mediation-ground-rules,Access denied | Canadian Transportation Agency,21.0,30.0,24.0,/publication/mediation-ground-rules
https://otc-cta.gc.ca/eng/publications?page=6,Publications | Canadian Transportation Agency,21.0,21.0,21.0,/publications
https://otc-cta.gc.ca/eng/consultation/consultation-on-commercial-market-factors-to-be-considered-in-determining-fair-and-reasonable-interswitching-rates?ref=queenstreetanalytics.org,Consultation on commercial market factors to be considered in determining fair and reasonable interswitching rates | Canadian Transportation Agency,20.0,25.0,32.0,/consultation/consultation-on-commercial-market-factors-to-be-considered-in-determining-fair-and-reasonable-interswitching-rates
https://otc-cta.gc.ca/eng/publication/summary-accessible-transportation-planning-and-reporting-regulations-accessibility-plans,Access denied | Canadian Transportation Agency,20.0,20.0,20.0,/publication/summary-accessible-transportation-planning-and-reporting-regulations-accessibility-plans
https://otc-cta.gc.ca/eng/publications?page=13,Publications | Canadian Transportation Agency,20.0,20.0,21.0,/publications
https://otc-cta.gc.ca/eng/accessible-transportation-persons-disabilities-regulations?lid=fcfqtyct4mru,Accessible Transportation for Persons with Disabilities Regulations | Canadian Transportation Agency,19.0,19.0,19.0,/accessible-transportation-persons-disabilities-regulations
https://otc-cta.gc.ca/eng/client-satisfaction-research-2011-2012-long-descriptions,Access denied | Canadian Transportation Agency,19.0,19.0,19.0,/client-satisfaction-research-2011-2012-long-descriptions
https://otc-cta.gc.ca/eng/content/4point1-percent-increase-VRCPI-for-crop-year-2017-2018,Access denied | Canadian Transportation Agency,19.0,19.0,19.0,/content/4point1-percent-increase-vrcpi-for-crop-year-2017-2018
https://otc-cta.gc.ca/eng/enforcement-action/air-canada-0,Access denied | Canadian Transportation Agency,19.0,19.0,19.0,/enforcement-action/air-canada-0
https://otc-cta.gc.ca/eng/publications?page=15,Publications | Canadian Transportation Agency,19.0,17.0,19.0,/publications
https://otc-cta.gc.ca/eng/publications?page=3,Publications | Canadian Transportation Agency,19.0,19.0,20.0,/publications
https://otc-cta.gc.ca/eng/content/canadian-transportation-agency-issues-final-decision-about-travelling-emotional-support /,Canadian Transportation Agency issues final decision about travelling with emotional support animals | Canadian Transportation Agency,18.0,19.0,21.0,/content/canadian-transportation-agency-issues-final-decision-about-travelling-emotional-support /
https://otc-cta.gc.ca/eng/enforcement-action/air-liaison-inc,Access denied | Canadian Transportation Agency,18.0,18.0,18.0,/enforcement-action/air-liaison-inc
https://otc-cta.gc.ca/eng/enforcement-action/westjet-29,WestJet | Canadian Transportation Agency,18.0,19.0,19.0,/enforcement-action/westjet-29
